id|name|trackid|trackname
p03|Argerich|p03_012|"01 Martha Argerich - Piano Sonata No.2 in b flat minor Op.35, I.Grave - Doppio movimento-1"
p03|Argerich|p03_013|"01 Martha Argerich - Toccata C Minor, BWV911 -1"
p03|Argerich|p03_014|"02 - Chopin- 24 Preludes, op.28 - 2. A minor. Lento-1"
p03|Argerich|p03_015|"02 - Partita for keyboard No. 2 in C minor, BWV 826 (BC L2)- Sinfonia-1"
p03|Argerich|p03_016|"02 - Piano Sonata in B minor (1852-3) - Grandioso-1"
p03|Argerich|p03_017|"02 - Piano Sonata no.2 in Bb minor, op.35 , 2. Scherzo-1"
p03|Argerich|p03_018|"02 - Piano Sonata no.3 in B minor, op.58 - 2. Scherzo. Molto vivace-1"
p03|Argerich|p03_019|"02 - Ravel- Gaspard de la nuit, poemes d'apres Aloysius Bertrand - 2. Le gibet-1"
p03|Argerich|p03_020|"02 - Rhapsody no. 1 in B minor, op.79-1"
p03|Argerich|p03_021|"02 - Schumann- Kinderszenen, op.15 - 2. Kuriose Geschichte-1"
p03|Argerich|p03_022|"02 Martha Argerich (CD1) - R. Schumann  Piano Sonata no.2 in  G minor op.22 I. So rasch wie moglich-1"
p03|Argerich|p03_023|"02 Martha Argerich (CD2) - Polonaise. Allegro molto-1"
p03|Argerich|p03_024|"02 Martha Argerich - 24 Preludes op.28 - no.2 in A minor-1"
p03|Argerich|p03_025|"02 Martha Argerich - Partita No. 2 In C Minor - I. Sinfonia -1"
p03|Argerich|p03_026|"02 Martha Argerich - Piano Sonata No.2 in b flat minor Op.35, II.Scherzo-1"
p03|Argerich|p03_027|"03 - Chopin- 24 Preludes, op.28 - 3. G major. Vivace-1"
p03|Argerich|p03_028|"03 - Partita for keyboard No. 2 in C minor, BWV 826 (BC L2)- Allemande-1"
p03|Argerich|p03_029|"03 - Piano Sonata in B minor (1852-3) - Cantando espressivo-1"
p03|Argerich|p03_030|"03 - Piano Sonata no.2 in Bb minor, op.35 , 3. Marche funebre. Lento-1"
p03|Argerich|p03_031|"03 - Piano Sonata no.3 in B minor, op.58 - 3. Largo-1"
p03|Argerich|p03_032|"03 - Ravel- Gaspard de la nuit, poemes d'apres Aloysius Bertrand - 3. Scarbo-1"
p03|Argerich|p03_033|"03 - Rhapsody no. 2 in G minor, op.79-1"
p03|Argerich|p03_034|"03 - Schumann- Kinderszenen, op.15 - 3. Haschemann-1"
p03|Argerich|p03_035|"03 Martha Argerich (CD1) - II. Andantino. Getragen-1"
p03|Argerich|p03_036|"03 Martha Argerich (CD2) - Prelude no.25 in C sharp minor op.45-1"
p03|Argerich|p03_037|"03 Martha Argerich - 24 Preludes op.28 - no.3 in G major-1"
p03|Argerich|p03_038|"03 Martha Argerich - Partita No. 2 In C Minor - II. Allemande-1"
p03|Argerich|p03_039|"03 Martha Argerich - Piano Sonata No.2 in b flat minor Op.35, III.Marche funebreLento"
p03|Argerich|p03_040|"04 - Chopin- 24 Preludes, op.28 - 4. E minor. Largo-1"
p03|Argerich|p03_041|"04 - Partita for keyboard No. 2 in C minor, BWV 826 (BC L2)- Courante-1"
p03|Argerich|p03_042|"04 - Piano Sonata in B minor (1852-3) - Pesante - Recitativo-1"
p03|Argerich|p03_043|"04 - Piano Sonata no.2 in Bb minor, op.35 , 4. Finale. Presto-1"
p03|Argerich|p03_044|"04 - Piano Sonata no.3 in B minor, op.58 - 4. Presto ma non tanto-1"
p03|Argerich|p03_045|"04 - Ravel- Sonatine - 1. Modere-1"
p03|Argerich|p03_046|"04 - Schumann- Kinderszenen, op.15 - 4. Bittendes Kind-1"
p03|Argerich|p03_047|"04 - Toccata, op.11-1"
p03|Argerich|p03_048|"04 Martha Argerich (CD1) - III. Scherzo. Sehr rasch und markiert - attacca-1"
p03|Argerich|p03_049|"04 Martha Argerich (CD2) -  Barcarolle in F sharp major op.60-1"
p03|Argerich|p03_050|"04 Martha Argerich - 24 Preludes op.28 - no.4 in E minor-1"
p03|Argerich|p03_051|"04 Martha Argerich - Partita No. 2 In C Minor - III. Courante-1"
p03|Argerich|p03_052|"04 Martha Argerich - Piano Sonata No.2 in b flat minor Op.35, IV.FinalPresto"
p03|Argerich|p03_053|"05 - Chopin- 24 Preludes, op.28 - 5. D major. Allegro molto-1"
p03|Argerich|p03_054|"05 - Grande Polonaise brilliante precedeed un Andante spianato op.22 , Andnate spianato. Tranquillo - Polonaise. Allegro molto-1"
p03|Argerich|p03_055|"05 - Jeux d'eau-1"
p03|Argerich|p03_056|"05 - Partita for keyboard No. 2 in C minor, BWV 826 (BC L2)- Sarabande-1"
p03|Argerich|p03_057|"05 - Piano Sonata in B minor (1852-3) - Andante sostenuto-1"
p03|Argerich|p03_058|"05 - Polonaise-Fantaisie in A-flat major, op.61-1"
p03|Argerich|p03_059|"05 - Ravel- Sonatine - 2. Mouvement de Menuet-1"
p03|Argerich|p03_060|"05 - Schumann- Kinderszenen, op.15 - 5. Gluckes genug-1"
p03|Argerich|p03_061|"05 Martha Argerich (CD1) - IV. Rondo. Presto - Prestissimo Quasi Cadenza-1"
p03|Argerich|p03_062|"05 Martha Argerich (CD2) - Scherzo no.3 in C sharp minor op.39-1"
p03|Argerich|p03_063|"05 Martha Argerich - 24 Preludes op.28 - no.5 in D major-1"
p03|Argerich|p03_064|"05 Martha Argerich - Partita No. 2 In C Minor - IV. Sarabande-1"
p03|Argerich|p03_065|"05 Martha Argerich - Piano Sonata No.3 in b minor Op.58, I.Allegro maestoso-1"
p03|Argerich|p03_066|"06 - Barcarolle in F sharp major, op.60-1"
p03|Argerich|p03_067|"06 - Chopin- 24 Preludes, op.28 - 6. B minor. Lento assai-1"
p03|Argerich|p03_068|"06 - Partita for keyboard No. 2 in C minor, BWV 826 (BC L2)- Rondeau-1"
p03|Argerich|p03_069|"06 - Piano Sonata in B minor (1852-3) - Quasi Adagio-1"
p03|Argerich|p03_070|"06 - Polonaise no.6 in A-flat major, op.53-1"
p03|Argerich|p03_071|"06 - Ravel- Sonatine - 3. Anime-1"
p03|Argerich|p03_072|"06 - Scherzo no.2 in Bb minor, op.31 , Presto-1"
p03|Argerich|p03_073|"06 - Schumann- Kinderszenen, op.15 - 6. Wichtige Begebenheit-1"
p03|Argerich|p03_074|"06 Martha Argerich (CD1) - J. Brahms Rhapsody in B minor op.79 no.1-1"
p03|Argerich|p03_075|"06 Martha Argerich (CD2) - Prelude in A flat major op. opsth.-1"
p03|Argerich|p03_076|"06 Martha Argerich - 24 Preludes op.28 - no.6 in B minor-1"
p03|Argerich|p03_077|"06 Martha Argerich - Partita No. 2 In C Minor - V. Rondeau-1"
p03|Argerich|p03_078|"06 Martha Argerich - Piano Sonata No.3 in b minor Op.58, II.ScherzoMolto vivace"
p03|Argerich|p03_079|"07 - 3 Mazurkas, op.59 - 1. in A minor-1"
p03|Argerich|p03_080|"07 - Chopin- 24 Preludes, op.28 - 7. A major. Andantino-1"
p03|Argerich|p03_081|"07 - Hungarian Rhapsody no. 6-1"
p03|Argerich|p03_082|"07 - Partita for keyboard No. 2 in C minor, BWV 826 (BC L2)- Capriccio-1"
p03|Argerich|p03_083|"07 - Piano Sonata in B minor (1852-3) Allegro energico-1"
p03|Argerich|p03_084|"07 - Ravel- Valses nobles et sentimentales - 1. Modere - tres franc-1"
p03|Argerich|p03_085|"07 - Schumann- Kinderszenen, op.15 - 7. Traumerei-1"
p03|Argerich|p03_086|"07 Martha Argerich (CD1) - J. Brahms Rhapsody in G minor op.79 no.2-1"
p03|Argerich|p03_087|"07 Martha Argerich (CD2) - M. Ravel - Jeux d'eau-1"
p03|Argerich|p03_088|"07 Martha Argerich - 24 Preludes op.28 - no.7 in a major-1"
p03|Argerich|p03_089|"07 Martha Argerich - Partita No. 2 In C Minor - VI. Capriccio-1"
p03|Argerich|p03_090|"07 Martha Argerich - Piano Sonata No.3 in b minor Op.58, III.Largo-1"
p03|Argerich|p03_091|"08 - 3 Mazurkas, op.59 - 2. in A-flat major-1"
p03|Argerich|p03_092|"08 - Chopin- 24 Preludes, op.28 - 8. F-sharp minor. Molto agitato-1"
p03|Argerich|p03_093|"08 - English Suite, for keyboard No. 2 in A minor, BWV 807 (BC L14)- Prelude-1"
p03|Argerich|p03_094|"08 - Piano Sonata in B minor (1852-3) - Piu mosso-1"
p03|Argerich|p03_095|"08 - Ravel- Valses nobles et sentimentales - 2. Assez lent-avec une expression intense-1"
p03|Argerich|p03_096|"08 - Schumann- Kinderszenen, op.15 - 8. Am Kamin-1"
p03|Argerich|p03_097|"08 Martha Argerich (CD1) - F. Liszt Hungarian Rhapsody no.6 S.244-1"
p03|Argerich|p03_098|"08 Martha Argerich (CD2) - M.Ravel - Gaspard de la nuit Ondine. Lent-1"
p03|Argerich|p03_099|"08 Martha Argerich - 24 Preludes op.28 - no.8 in F sharp minor-1"
p03|Argerich|p03_100|"08 Martha Argerich - English Suite No. 2 In A Minor - I. Prelude-1"
p03|Argerich|p03_101|"08 Martha Argerich - Piano Sonata No.3 in b minor Op.58, IV.Presto ma non tanto-1"
p03|Argerich|p03_102|"09 - 3 Mazurkas, op.59 - 3. in F-sharp minor-1"
p03|Argerich|p03_103|"09 - Chopin- 24 Preludes, op.28 - 9. E major. Largo-1"
p03|Argerich|p03_104|"09 - English Suite, for keyboard No. 2 in A minor, BWV 807 (BC L14)- Allemande-1"
p03|Argerich|p03_105|"09 - Piano Sonata in B minor (1852-3) - Cantando espressivo senza slentare-1"
p03|Argerich|p03_106|"09 - Ravel- Valses nobles et sentimentales - 3. Modere-1"
p03|Argerich|p03_107|"09 - Schumann- Kinderszenen, op.15 - 9. Ritter vom Steckenpferd-1"
p03|Argerich|p03_108|"09 Martha Argerich (CD1) - F. Liszt- Sonata in B minor S178 Lento assai - Allegro energico-1"
p03|Argerich|p03_109|"09 Martha Argerich (CD2) - Le Gibet. Tres lent-1"
p03|Argerich|p03_110|"09 Martha Argerich - 24 Preludes op.28 - no.9 in E major-1"
p03|Argerich|p03_111|"09 Martha Argerich - Barcarolle in f sharp minor Op.60-1"
p03|Argerich|p03_112|"09 Martha Argerich - English Suite No. 2 In A Minor - II. Allemande-1"
p03|Argerich|p03_113|"10 - Chopin- 24 Preludes, op.28 - 10. C-sharp minor. Allegro molto-1"
p03|Argerich|p03_114|"10 - English Suite, for keyboard No. 2 in A minor, BWV 807 (BC L14)- Courante-1"
p03|Argerich|p03_115|"10 - Piano Sonata in B minor (1852-3) - Stretta quasi Presto - Presto - Prestissimo-1"
p03|Argerich|p03_116|"10 - Ravel- Valses nobles et sentimentales - 4. Assez anime-1"
p03|Argerich|p03_117|"10 - Schumann- Kinderszenen, op.15 - 10. Fast zu ernst-1"
p03|Argerich|p03_118|"10 Martha Argerich (CD1) - Grandioso-1"
p03|Argerich|p03_119|"10 Martha Argerich (CD2) - Scarbo. Modere-1"
p03|Argerich|p03_120|"10 Martha Argerich - 24 Preludes op.28 - no.10 in C sharp minor-1"
p03|Argerich|p03_121|"10 Martha Argerich - English Suite No. 2 In A Minor - III. Courante-1"
p03|Argerich|p03_122|"10 Martha Argerich - Scherzo No.2 in b flat minor Op.31-1"
p03|Argerich|p03_123|"11 - Chopin- 24 Preludes, op.28 - 11. B major. Vivace-1"
p03|Argerich|p03_124|"11 - English Suite, for keyboard No. 2 in A minor, BWV 807 (BC L14)- Sarabande-1"
p03|Argerich|p03_125|"11 - Piano Sonata in B minor (1852-3) Andante sostenuto - Allegro moderato - Lento assai-1"
p03|Argerich|p03_126|"11 - Ravel- Valses nobles et sentimentales - 5. Presque lent - dans un sentiment intime-1"
p03|Argerich|p03_127|"11 - Schumann- Kinderszenen, op.15 - 11. Furchenmachen-1"
p03|Argerich|p03_128|"11 Martha Argerich (CD1) - Cantando espressivo-1"
p03|Argerich|p03_129|"11 Martha Argerich (CD2) - S. Prokofiev Toccata op.11-1"
p03|Argerich|p03_130|"11 Martha Argerich - 24 Preludes op.28 - no.11 in B major-1"
p03|Argerich|p03_131|"11 Martha Argerich - English Suite No. 2 In A Minor - IV. Sarabande-1"
p03|Argerich|p03_132|"11 Martha Argerich - Scherzo No.3 in c sharp minor Op.39-1"
p03|Argerich|p03_133|"12 - Chopin- 24 Preludes, op.28 - 12. G-sharp minor. Presto-1"
p03|Argerich|p03_134|"12 - English Suite, for keyboard No. 2 in A minor, BWV 807 (BC L14)- Bouree 1,2-1"
p03|Argerich|p03_135|"12 - Piano Sonata no.2 in G minor, op.22 - 1. So rasch wie moglich-1"
p03|Argerich|p03_136|"12 - Ravel- Valses nobles et sentimentales - 6. Vif-1"
p03|Argerich|p03_137|"12 - Schumann- Kinderszenen, op.15 - 12. Kind im Einschlummern-1"
p03|Argerich|p03_138|"12 Martha Argerich (CD1) - Pesante - Recitativo-1"
p03|Argerich|p03_139|"12 Martha Argerich (CD2) - S. Rachmaninov Non Allegro from Symphonic Dances op.45-1"
p03|Argerich|p03_140|"12 Martha Argerich - 24 Preludes op.28 - no.12 in G sharp minor-1"
p03|Argerich|p03_141|"12 Martha Argerich - English Suite No. 2 In A Minor - V. Bourree I & II-1"
p03|Argerich|p03_142|"13 - Chopin- 24 Preludes, op.28 - 13. F-sharp major. Lento-1"
p03|Argerich|p03_143|"13 - English Suite, for keyboard No. 2 in A minor, BWV 807 (BC L14)- Gigue-1"
p03|Argerich|p03_144|"13 - Piano Sonata no.2 in G minor, op.22 - 2. Andantino. Getragen-1"
p03|Argerich|p03_145|"13 - Ravel- Valses nobles et sentimentales - 7. Moins vif-1"
p03|Argerich|p03_146|"13 - Schumann- Kinderszenen, op.15 - 13. Der Dichter spricht-1"
p03|Argerich|p03_147|"13 Martha Argerich (CD1) - Andante sostenuto-1"
p03|Argerich|p03_148|"13 Martha Argerich - 24 Preludes op.28 - no.13 in F sharp minor-1"
p03|Argerich|p03_149|"13 Martha Argerich - English Suite No. 2 In A Minor - VI. Gigue-1"
p03|Argerich|p03_150|"14 - Chopin- 24 Preludes, op.28 - 14. E-flat minor. Allegro-1"
p03|Argerich|p03_151|"14 - Piano Sonata no.2 in G minor, op.22 - 3. Scherzo. Sehr rasch und markiert-1"
p03|Argerich|p03_152|"14 - Ravel- Valses nobles et sentimentales - 8. Epilogue. Lent-1"
p03|Argerich|p03_153|"14 - Schumann- Kreisleriana, op.16 - 1. Ausserst bewegt-1"
p03|Argerich|p03_154|"14 Martha Argerich (CD1) - Quasi Adagio-1"
p03|Argerich|p03_155|"14 Martha Argerich - 24 Preludes op.28 - no.14 in E flat minor-1"
p03|Argerich|p03_156|"15 - Chopin- 24 Preludes, op.28 - 15. D-flat major. Sostenuto-1"
p03|Argerich|p03_157|"15 - Piano Sonata no.2 in G minor, op.22 - 4. Rondo. Presto - Prestissimo. Quasi Cadenza-1"
p03|Argerich|p03_158|"15 - Schumann- Kreisleriana, op.16 - 2. Sehr innit und nicht zu rasch-1"
p03|Argerich|p03_159|"15 Martha Argerich (CD1) - Allegro energico-1"
p03|Argerich|p03_160|"15 Martha Argerich - 24 Preludes op.28 - no.15 in D flat minor-1"
p03|Argerich|p03_161|"16 - Chopin- 24 Preludes, op.28 - 16. B-flat minor. Presto con fuoco-1"
p03|Argerich|p03_162|"16 - Schumann- Kreisleriana, op.16 - 3. Sehr aufgeregt-1"
p03|Argerich|p03_163|"16 Martha Argerich (CD1) - Piu Mosso-1"
p03|Argerich|p03_164|"16 Martha Argerich - 24 Preludes op.28 - no.16 in B flat minor-1"
p03|Argerich|p03_165|"17 - Chopin- 24 Preludes, op.28 - 17. A-flat major. Allegretto-1"
p03|Argerich|p03_166|"17 - Schumann- Kreisleriana, op.16 - 4. Sehr langsam-1"
p03|Argerich|p03_167|"17 Martha Argerich (CD1) - Cantando espressivo senza slentare-1"
p03|Argerich|p03_168|"17 Martha Argerich - 24 Preludes op.28 - no.17 in A flat major-1"
p03|Argerich|p03_169|"18 - Chopin- 24 Preludes, op.28 - 18. F minor. Allegro molto-1"
p03|Argerich|p03_170|"18 - Schumann- Kreisleriana, op.16 - 5. Sehr lebhaft-1"
p03|Argerich|p03_171|"18 Martha Argerich (CD1) - Stretta quasi Presto - Presto - Prestissimo-1"
p03|Argerich|p03_172|"18 Martha Argerich - 24 Preludes op.28 - no.18 in F minor-1"
p03|Argerich|p03_173|"19 - Chopin- 24 Preludes, op.28 - 19. E-flat major. Vivace-1"
p03|Argerich|p03_174|"19 - Schumann- Kreisleriana, op.16 - 6. Sehr langsam-1"
p03|Argerich|p03_175|"19 Martha Argerich (CD1) - Andante sostenuto - Allegro moderato - Lento assai-1"
p03|Argerich|p03_176|"19 Martha Argerich - 24 Preludes op.28 - no.19 in E flat major-1"
p03|Argerich|p03_177|"20 - Chopin- 24 Preludes, op.28 - 20. C minor. Largo-1"
p03|Argerich|p03_178|"20 - Schumann- Kreisleriana, op.16 - 7. Sehr rasch-1"
p03|Argerich|p03_179|"20 Martha Argerich - 24 Preludes op.28 - no.20 in C minor-1"
p03|Argerich|p03_180|"21 - Chopin- 24 Preludes, op.28 - 21. B-flat major. Cantabile-1"
p03|Argerich|p03_181|"21 - Schumann- Kreisleriana, op.16 - 8. Schnell und spielend-1"
p03|Argerich|p03_182|"21 Martha Argerich - 24 Preludes op.28 - no.21 in B flat major-1"
p03|Argerich|p03_183|"22 - Chopin- 24 Preludes, op.28 - 22. G minor. Molto agitato-1"
p03|Argerich|p03_184|"22 Martha Argerich - 24 Preludes op.28 - no.22 in G minor-1"
p03|Argerich|p03_185|"23 - Chopin- 24 Preludes, op.28 - 23. F major. Moderato-1"
p03|Argerich|p03_186|"23 Martha Argerich - 24 Preludes op.28 - no.23 in F major-1"
p03|Argerich|p03_187|"24 - Chopin- 24 Preludes, op.28 - 24. D minor. Allegro appassionato-1"
p03|Argerich|p03_188|"24 Martha Argerich - 24 Preludes op.28 - no.24 in D minor-1"
p03|Argerich|p03_189|"25 - Prelude in C-sharp minor, op.45 - Sostenuto-1"
p03|Argerich|p03_190|"25 Martha Argerich - Prelude in C sharp minor op.45-1"
p03|Argerich|p03_191|"26 - Prelude in A-flat major, op. posth. - Presto con leggierezza-1"
p03|Argerich|p03_192|"26 Martha Argerich - Prelude in A flat major op.post.-1"
p03|Argerich|p03_193|"27 Martha Argerich - Grande Polonaise brillante precedee d'un Andante spianato, Op.22-1"
p03|Argerich|p03_194|"28 Martha Argerich - Polonaise no.6 in A flat minor-1"
p03|Argerich|p03_195|"29 Martha Argerich - Polonaise-Fantaisie in A flat major-1"
p03|Argerich|p03_196|"30 Martha Argerich - 3 Mazurkas op.59 - no.1 in A minor-1"
p03|Argerich|p03_197|"31 Martha Argerich - 3 Mazurkas op.59 - no.2 in A flat minor-1"
p03|Argerich|p03_198|"32 Martha Argerich - 3 Mazurkas op.59 - no.3 in F sharp minor-1"
p04|Arrau|p04_001|"01 Arrau - Track01-1"
p04|Arrau|p04_002|"01 Artista desconocido - Track01-1"
p04|Arrau|p04_003|"01 Chopin - Op 10 π 1 C-Dur - Allegro-1"
p04|Arrau|p04_004|"01 Chopin - Prelude No.1 in C 'Reunion'- Agitato-1"
p04|Arrau|p04_005|"01 Claude Debussy [1862-1918] - Preludes --1. Danseuses de Delphes-1"
p04|Arrau|p04_006|"01 Claudio Arau - Chopin Scherzo No.1 in B minor Op.20-1"
p04|Arrau|p04_007|"01 Claudio Arrau (CD1) - L.V.BeethovenPiano Sonata no.14 in C sharp minor,op.27 'Moonlight'Adagi...-1"
p04|Arrau|p04_008|"01 Claudio Arrau (CD2) - F. ChopinImpromptu for Piano no 1 in A flat major, B 110Op. 29   -1"
p04|Arrau|p04_009|"01 Claudio Arrau - Aria-1"
p04|Arrau|p04_010|"01 Claudio Arrau - Carnaval, op.9 Pr ambule-1"
p04|Arrau|p04_011|"01 Claudio Arrau - Davidsbuendlertaenze op. 6 Lebhaft-1"
p04|Arrau|p04_012|"01 Claudio Arrau - Fantasiestuecke op.12 Des Abends-1"
p04|Arrau|p04_013|"01 Claudio Arrau - Faschingsschwank aus Wien op. 26 - 1 Allegro-1"
p04|Arrau|p04_014|"01 Claudio Arrau - Impromptus, op.90, D.899,  no1 in c minor-1"
p04|Arrau|p04_015|"01 Claudio Arrau - Kinderszenen op. 15 Von fremden Laendern und Menschen-1"
p04|Arrau|p04_016|"01 Claudio Arrau - Klavierstuecke, D.946,  no1 in e flat minor (allegro assai)-1"
p04|Arrau|p04_017|"01 Claudio Arrau - Noveletten op. 21 1 Markig und kraeftig-1"
p04|Arrau|p04_018|"01 Claudio Arrau - Partita No.2 in C Minor, BWV 826 - 1 Sinfonia-1"
p04|Arrau|p04_019|"01 Claudio Arrau - piano sonata in A major. D.664,  I. allegro moderato-1"
p04|Arrau|p04_020|"01 Claudio Arrau - piano sonata in B flat. D.960,  I. molto moderato-1"
p04|Arrau|p04_021|"01 Claudio Arrau - piano sonata in c minor. D.958,  I. allegro-1"
p04|Arrau|p04_022|"01 Claudio Arrau - Praeambulum-1"
p04|Arrau|p04_023|"01 Claudio Arrau - Variations sur le nom d'Abegg, op. 1 - Thema-1"
p04|Arrau|p04_024|"01 Claudio Debussy [1862-1918] - Suite Bergamasque 1. Prelude-1"
p04|Arrau|p04_025|"01 Debussy - 1. Brouillards-1"
p04|Arrau|p04_026|"01 Franz Liszt - 12 Etdes d'Execution Transcendante for Piano, S.139 (1852) 1. Prelude (Presto)"
p04|Arrau|p04_027|"01 LIszt - Track01-1"
p04|Arrau|p04_028|"01 Liszt. Arrau - Track01-1"
p04|Arrau|p04_029|"01 Liszt. Arrau. - Track01-1"
p04|Arrau|p04_030|"01 Schubert - Les sonates - Klavierst¸cke, D.946 - W 1 en mi bÈmol mineur (Allegro assai)-1"
p04|Arrau|p04_031|"01 Schumann, Claudio Arrau - Allegro (Allegro molto)-1"
p04|Arrau|p04_032|"02 Arrau - Track02-1"
p04|Arrau|p04_033|"02 Artista desconocido - Track02-1"
p04|Arrau|p04_034|"02 Chopin - Op 10 π 2 a-moll - Allegro-1"
p04|Arrau|p04_035|"02 Chopin - Prelude No.2 in A Minor 'Presentiment of Death'- Lento-1"
p04|Arrau|p04_036|"02 Claude Debussy [1862-1918] - Preludes --2. Voiles-1"
p04|Arrau|p04_037|"02 Claudio Arau - Chopin Scherzo No.2 in B flat minor Op.31-1"
p04|Arrau|p04_038|"02 Claudio Arrau (CD1) - Allegretto - attaca-1"
p04|Arrau|p04_039|"02 Claudio Arrau (CD2) - Impromptu for Piano no 2 in F sharp major, B 129Op. 36 -1"
p04|Arrau|p04_040|"02 Claudio Arrau - Allemande-1"
p04|Arrau|p04_041|"02 Claudio Arrau - Carnaval, op.9 Pierrot-1"
p04|Arrau|p04_042|"02 Claudio Arrau - Davidsbuendlertaenze op. 6 Innig-1"
p04|Arrau|p04_043|"02 Claudio Arrau - Fantasiestuecke op.12 Aufschwung-1"
p04|Arrau|p04_044|"02 Claudio Arrau - Faschingsschwank aus Wien op. 26 - 2 Romanze-1"
p04|Arrau|p04_045|"02 Claudio Arrau - Impromptus, op.90, D.899,  no2 in E flat-1"
p04|Arrau|p04_046|"02 Claudio Arrau - Kinderszenen op. 15 Kuriose Geschichte-1"
p04|Arrau|p04_047|"02 Claudio Arrau - Klavierstuecke, D.946,  no2 in E flat major (allegretto)-1"
p04|Arrau|p04_048|"02 Claudio Arrau - Noveletten op. 21 2 Aeusserst rasch und mit Bravour-1"
p04|Arrau|p04_049|"02 Claudio Arrau - Partita No.2 in C Minor, BWV 826 - 2 Allemande-1"
p04|Arrau|p04_050|"02 Claudio Arrau - piano sonata in A major. D.664,  II. andante-1"
p04|Arrau|p04_051|"02 Claudio Arrau - piano sonata in B flat. D.960,  II. andante sostenuto-1"
p04|Arrau|p04_052|"02 Claudio Arrau - piano sonata in c minor. D.958,  II. adagio-1"
p04|Arrau|p04_053|"02 Claudio Arrau - Variation 1-1"
p04|Arrau|p04_054|"02 Claudio Arrau - Variations sur le nom d'Abegg, op. 1 - Var. I-1"
p04|Arrau|p04_055|"02 Claudio Debussy [1862-1918] - Suite Bergamasque 2. Menuet-1"
p04|Arrau|p04_056|"02 Debussy - 2. Feuilles mortes-1"
p04|Arrau|p04_057|"02 Franz Liszt -   2. Molto vivace-1"
p04|Arrau|p04_058|"02 LIszt - Track02-1"
p04|Arrau|p04_059|"02 Liszt. Arrau - Track02-1"
p04|Arrau|p04_060|"02 Liszt. Arrau. - Track02-1"
p04|Arrau|p04_061|"02 Schubert - Les sonates - W 2 en mi bÈmol majeur (Allegretto)-1"
p04|Arrau|p04_062|"02 Schumann, Claudio Arrau - Romanze (Lento assai)-1"
p04|Arrau|p04_063|"03 Arrau - Track03-1"
p04|Arrau|p04_064|"03 Artista desconocido - Track03-1"
p04|Arrau|p04_065|"03 Chopin - Op 10 π 3 E-Dur - Lento ma non troppo-1"
p04|Arrau|p04_066|"03 Chopin - Prelude No.3 in G 'Thou art so like a flower'- Vivace-1"
p04|Arrau|p04_067|"03 Claude Debussy [1862-1918] - Preludes --3. Le vent dans la plaine-1"
p04|Arrau|p04_068|"03 Claudio Arau - Chopin Ballade No.1 in G minor Op.23-1"
p04|Arrau|p04_069|"03 Claudio Arrau (CD1) - Presto Agitato-1"
p04|Arrau|p04_070|"03 Claudio Arrau (CD2) - Impromptu for Piano no 3 in G flat major, B 149Op. 51 -1"
p04|Arrau|p04_071|"03 Claudio Arrau - Carnaval, op.9 Arlequin-1"
p04|Arrau|p04_072|"03 Claudio Arrau - Corrente-1"
p04|Arrau|p04_073|"03 Claudio Arrau - Davidsbuendlertaenze op. 6 Etwas hahnebuechen-1"
p04|Arrau|p04_074|"03 Claudio Arrau - Fantasiestuecke op.12 Warum?-1"
p04|Arrau|p04_075|"03 Claudio Arrau - Faschingsschwank aus Wien op. 26 - 3 Scherzino-1"
p04|Arrau|p04_076|"03 Claudio Arrau - Impromptus, op.90, D.899,  no3 in G flat-1"
p04|Arrau|p04_077|"03 Claudio Arrau - Kinderszenen op. 15 Haschemann-1"
p04|Arrau|p04_078|"03 Claudio Arrau - Klavierstuecke, D.946,  no3 in C major (allegro)-1"
p04|Arrau|p04_079|"03 Claudio Arrau - Noveletten op. 21 3 Leicht und mit Humor-1"
p04|Arrau|p04_080|"03 Claudio Arrau - Partita No.2 in C Minor, BWV 826 - 3 Courante-1"
p04|Arrau|p04_081|"03 Claudio Arrau - piano sonata in A major. D.664,  III. allegro-1"
p04|Arrau|p04_082|"03 Claudio Arrau - piano sonata in B flat. D.960,  III. scherzo (allegro vivace con delicatezza)-1"
p04|Arrau|p04_083|"03 Claudio Arrau - piano sonata in c minor. D.958,  III. menuetto (allegro)-1"
p04|Arrau|p04_084|"03 Claudio Arrau - Variation 2-1"
p04|Arrau|p04_085|"03 Claudio Arrau - Variations sur le nom d'Abegg, op. 1 - Var. Il-1"
p04|Arrau|p04_086|"03 Claudio Debussy [1862-1918] - Suite Bergamasque 3. Clair de lune-1"
p04|Arrau|p04_087|"03 Debussy - 3. La Puerta del Vino-1"
p04|Arrau|p04_088|"03 Franz Liszt -   3. Paysage (Poco adagio)-1"
p04|Arrau|p04_089|"03 LIszt - Track03-1"
p04|Arrau|p04_090|"03 Liszt. Arrau - Track03-1"
p04|Arrau|p04_091|"03 Liszt. Arrau. - Track03-1"
p04|Arrau|p04_092|"03 Schubert - Les sonates - W 3 en ut majeur (Allegro)-1"
p04|Arrau|p04_093|"03 Schumann, Claudio Arrau - Scherzino-1"
p04|Arrau|p04_094|"04 Arrau - Track04-1"
p04|Arrau|p04_095|"04 Artista desconocido - Track04-1"
p04|Arrau|p04_096|"04 Chopin - Op 10 π 4 cis-moll - Presto-1"
p04|Arrau|p04_097|"04 Chopin - Prelude No.4 in E 'Suffocation'- Largo-1"
p04|Arrau|p04_098|"04 Claude Debussy [1862-1918] - Preludes --4. 'Les sons et les parfums tournent dans l'air du soir'-1"
